Region,Product,Date,Sales,Discount%,Discount,Total
West,Game2,43542,8954.148588,0.052127835,466.760383,8487.388205
South,Board5,43542,8940.85812,0.06289511,562.3362547,8378.521865
North,Game3,43542,8945.712017,0.034575013,309.2981064,8636.413911
North,Board3,43542,8773.143008,0.00416425,36.53355937,8736.609449
South,Game2,43542,9631.959603,0.079871971,769.3235951,8862.636008
North,Prod T,43542,9158.816942,0.05666,518.9385677,8639.878374
West,Board4,43542,8928.155538,0.009170627,81.87678677,8846.278751
East,Board2,43542,7956.92871,0.047493513,377.9024946,7579.026215
West,Dyno4,43542,8936.742735,0.086896653,776.5730337,8160.169701
South,Dyno4,43542,9191.006967,0.042491643,390.5409877,8800.465979
North,Game4,43542,9070.873073,0.049930817,452.9161042,8617.956969
West,Dyno4,43542,8959.353041,0.001543754,13.83103872,8945.522002
North,Board2,43542,8721.039138,0.092338554,805.2881407,7915.750997
South,Game8,43542,9135.697719,0.058501942,534.4560624,8601.241657
North,Game4,43542,8910.87542,0.099217472,884.1145347,8026.760885
South,Game8,43542,8945.392801,0.076531017,684.6000073,8260.792794
South,Board4,43542,9045.073695,0.071156766,643.6181912,8401.455504
South,Prod T,43542,9056.303959,0.05490819,497.2652547,8559.038704
North,Dyno4,43542,9214.610859,0.035893199,330.7418585,8883.869001
West,Board3,43542,9108.697584,0.052598375,479.1026934,8629.594891
West,Board4,43542,9079.87325,0.030049704,272.8475053,8807.025745
North,Prod T,43542,8938.370752,0.03981556,355.8862394,8582.484513
South,Game3,43542,9337.785707,0.085788913,801.0784883,8536.707219
North,Game10,43542,8939.776131,0.02096947,187.462366,8752.313765
South,Game5,43542,9066.441175,0.095459037,865.4737431,8200.967432
North,Game1,43542,9091.511426,0.041204583,374.6119409,8716.899485
North,Board2,43542,8739.492294,0.011937226,104.3252964,8635.166998
South,Board4,43542,8605.222014,0.002722591,23.42849789,8581.793516
East,Board2,43542,8374.552126,0.05038206,421.9271852,7952.624941
North,Game6,43542,8743.577251,0.007027568,61.44608071,8682.13117
West,Prod T,43542,8911.789105,0.088960451,792.7967767,8118.992328
North,Game9,43542,8925.067913,0.000913881,8.156452909,8916.91146
South,Game4,43542,9384.515966,0.081427474,764.1574341,8620.358532
North,Board3,43542,8981.046142,0.099587238,894.3975813,8086.648561
North,Dyno4,43542,8965.315949,0.073945382,662.9437101,8302.372239
North,Game10,43542,9276.876614,0.028053772,260.2513772,9016.625237
South,Dyno4,43542,9695.734616,0.003758792,36.44424721,9659.290369
North,Dyno2,43542,8710.255857,0.065974491,574.6546956,8135.601161
South,Game7,43542,8889.872703,0.019613438,174.3609638,8715.511739
North,Game7,43542,8816.429487,0.09263076,816.6725615,7999.756926
North,Dyno5,43542,8629.186268,0.077745042,670.8764473,7958.309821
East,Board5,43542,8414.197774,0.086302304,726.1646526,7688.033121
North,Game4,43542,8956.508729,0.039846705,356.8873598,8599.621369
North,Game9,43542,8914.00179,0.028640266,255.29938,8658.70241
North,Board1,43542,8995.779618,0.094159244,847.0358096,8148.743808
North,Game5,43542,8813.579815,0.087088344,767.5600736,8046.019741
South,Game1,43542,9179.294182,0.066747991,612.6994444,8566.594738
South,Dyno4,43542,8789.950158,0.012991278,114.1926819,8675.757476
North,Game7,43542,8855.118693,0.064775359,573.5934898,8281.525203
East,Game7,43542,8603.605559,0.077664808,668.1973769,7935.408182
North,Board4,43542,8683.590757,0.064222247,557.6797128,8125.911044
South,Board2,43542,9224.717686,0.031382061,289.4906516,8935.227034
South,Game4,43542,9129.302577,0.01660062,151.5520793,8977.750498
East,Game8,43542,8360.397866,0.049576218,414.4769086,7945.920957
South,Game9,43542,9045.180005,0.072479641,655.5914015,8389.588603
East,Game3,43542,8392.647722,0.020643405,173.2528297,8219.394892
North,Game1,43542,8962.64587,0.035265743,316.0743627,8646.571507
North,Game8,43542,9147.046725,0.00799425,73.1237754,9073.92295
South,Game1,43542,9161.207984,0.00331507,30.37004413,9130.83794
North,Dyno5,43542,8592.372387,0.043083403,370.1886451,8222.183742
South,Game3,43542,9156.777829,0.071394762,653.7459712,8503.031858
North,Game3,43542,8748.808271,0.079670489,697.0218308,8051.78644
West,Board4,43542,9141.463946,0.069112184,631.7865396,8509.677406
South,Game2,43542,9155.659345,0.098954917,905.9975151,8249.66183
North,Dyno4,43542,8921.251009,0.008556564,76.33525443,8844.915755
South,Game10,43542,9117.27603,0.062864769,573.1554473,8544.120583
South,Game4,43542,9035.955827,0.080097827,723.7604256,8312.195401
North,Board1,43542,8788.043133,0.014691575,129.1101953,8658.932938
North,Board3,43542,8873.543432,0.083926424,744.7247695,8128.818663
North,Game4,43542,8964.336886,0.068277227,612.0600645,8352.276822
North,Game10,43542,8996.10118,0.078899375,709.7867569,8286.314423
North,Board3,43542,8971.93284,0.042904532,384.9365762,8586.996264
North,Game6,43542,8999.439446,0.092086794,828.7295292,8170.709917
North,Dyno5,43542,9107.058986,0.066252992,603.369904,8503.689082
East,Dyno5,43542,8467.377435,0.013774538,116.6342091,8350.743226
West,Game1,43542,8942.854015,0.04733233,423.2861166,8519.567898
North,Game2,43542,9122.665399,0.015824305,144.3598359,8978.305563
South,Dyno2,43542,9106.142379,0.087823176,799.7303433,8306.412036
North,Game4,43542,9178.767726,0.048931085,449.1270649,8729.640661
North,Prod T,43542,9153.723081,0.02988667,273.5742981,8880.148783
North,Dyno4,43542,8782.555752,0.083564557,733.9103774,8048.645375
West,Dyno4,43542,8666.958285,0.0529605,459.0064455,8207.95184
North,Board3,43542,9117.241447,0.045570428,415.4765975,8701.76485
South,Board4,43542,8993.987335,0.065137069,585.8419773,8408.145358
North,Game8,43542,9003.628246,0.065012791,585.3510018,8418.277244
North,Dyno1,43542,9064.567806,0.029179551,264.5000144,8800.067792
North,Dyno2,43542,8927.755936,0.04629664,413.3251015,8514.430835
South,Board1,43542,8968.476948,0.081655947,732.3294765,8236.147472
West,Game5,43542,8742.442449,0.032424037,283.4652767,8458.977172
North,Board1,43542,8617.307556,0.006112299,52.67156146,8564.635995
North,Game10,43542,8881.868767,0.062667821,556.6073626,8325.261404
South,Dyno2,43542,9187.054604,0.080433597,738.9478516,8448.106752
South,Board2,43542,9417.260209,0.084044989,791.4735338,8625.786675
East,Board1,43542,7981.489732,0.091140716,727.4386864,7254.051046
South,Dyno1,43542,9176.814722,0.019351365,177.5838951,8999.230827
North,Game1,43542,9006.784624,0.019151073,172.4895909,8834.295033
North,Game9,43542,8761.723602,0.017773721,155.7284284,8605.995174
South,Prod T,43542,9358.239827,0.095646587,895.0836988,8463.156128
South,Game6,43542,9400.92421,0.056661782,532.6731196,8868.25109
North,Game7,43542,8963.048262,0.045358134,406.5471431,8556.501119
North,Game3,43542,8887.680643,0.07434758,660.7775447,8226.903098
South,Game6,43542,9115.140938,0.092501744,843.1664303,8271.974508
North,Dyno4,43542,8869.240564,0.022879861,202.9269894,8666.313575
North,Board1,43542,8906.225171,0.061130284,544.44007,8361.785101
South,Game7,43542,9230.366279,0.07768189,717.0323013,8513.333978
West,Dyno5,43542,8433.641465,0.039751275,335.2480042,8098.393461
North,Game3,43542,8841.011663,0.073482567,649.6602327,8191.35143
West,Dyno1,43542,9000.488406,0.071129123,640.1968464,8360.29156
North,Game9,43542,8964.377062,0.099205215,889.3129555,8075.064106
North,Game1,43542,9243.6384,0.035997592,332.7487237,8910.889676
West,Board2,43542,9094.935911,0.046899318,426.5462898,8668.389621
North,Game5,43542,8614.994998,0.018461122,159.0424705,8455.952528
North,Game9,43542,8935.666993,0.002708904,24.20586723,8911.461126
North,Board2,43542,8924.807847,0.074549671,665.3414866,8259.46636
West,Prod T,43542,8611.154303,0.06131927,528.0296959,8083.124607
North,Game3,43542,8557.148251,0.036066252,308.6242675,8248.523983
South,Game5,43542,9066.800918,0.041756186,378.5950236,8688.205894
East,Game9,43542,8363.099958,0.050964402,426.2203899,7936.879568
North,Game7,43542,9073.275465,0.037632518,341.4502016,8731.825263
North,Dyno2,43542,8683.009028,0.067631362,587.2437302,8095.765298
North,Board3,43542,8994.415527,0.054721577,492.1886044,8502.226923
North,Game5,43542,9115.137794,0.074742933,681.2921335,8433.84566
South,Game2,43542,9056.412066,0.091797659,831.3574308,8225.054635
West,Game6,43542,8650.503595,0.080269054,694.3677387,7956.135856
West,Prod T,43542,8878.161572,0.018280126,162.2939152,8715.867657
South,Game1,43542,9272.494059,0.006866539,63.6699437,9208.824115
South,Game4,43542,8715.463656,0.031579581,275.2306882,8440.232968
South,Game5,43542,8726.769161,0.055850711,487.3962599,8239.372901
South,Game3,43542,9210.085686,0.046650325,429.653486,8780.4322
West,Dyno1,43542,8953.973017,0.089147498,798.224291,8155.748726
East,Dyno5,43542,8425.813398,0.02883716,242.9765251,8182.836873
North,Game2,43542,8916.20643,0.047986242,427.8552422,8488.351188
South,Game10,43542,8798.620389,0.092774095,816.2840452,7982.336344
West,Board4,43542,8983.706954,0.062993299,565.9133421,8417.793612
West,Game7,43542,8888.252062,0.080413264,714.7333607,8173.518701
North,Board5,43542,9639.056707,0.07373739,710.7588842,8928.297823
East,Board3,43542,8252.192634,0.090179691,744.1801789,7508.012455
North,Game5,43542,8985.539999,0.041800574,375.6007337,8609.939265
South,Board1,43542,9446.88454,0.048628181,459.3848137,8987.499726
West,Game6,43542,8625.424088,0.093347322,805.1602374,7820.263851
South,Dyno4,43542,9137.167412,0.089643248,819.0853604,8318.082052
South,Dyno5,43542,8875.125762,0.058418725,518.4735317,8356.65223
South,Game4,43542,9178.85487,0.071245276,653.9500459,8524.904824
North,Dyno4,43542,9147.593734,0.004994002,45.68310259,9101.910631
North,Board1,43542,8878.607839,0.087965054,781.007222,8097.600617
East,Prod T,43542,8441.767508,0.011882835,100.3121343,8341.455374
South,Dyno1,43542,9304.410686,0.070188723,653.0647039,8651.345982
East,Game5,43542,8503.544746,0.00561052,47.70930784,8455.835438
West,Dyno2,43542,8702.944528,0.083825263,729.5266101,7973.417918
South,Dyno2,43542,9257.263248,0.058816446,544.4793237,8712.783924
East,Dyno4,43542,8081.527789,0.017771896,143.6240697,7937.903719
North,Dyno4,43542,8494.170146,0.018798046,159.673804,8334.496342
South,Board1,43542,9176.740638,0.01842055,169.0406067,9007.700031
North,Prod T,43542,9267.740503,0.059888537,555.0314244,8712.709079
West,Dyno5,43542,8601.400477,0.024810664,213.4064601,8387.994017
West,Dyno4,43542,8560.738517,0.052225075,447.0852115,8113.653306
North,Board2,43542,8867.97939,0.022963693,203.6415587,8664.337831
North,Game5,43542,8947.444466,0.030788378,275.4773031,8671.967163
South,Board1,43542,9358.697235,0.027115878,253.769288,9104.927947
South,Board1,43542,9097.910297,0.001108376,10.08390949,9087.826388
West,Game5,43542,8939.585852,0.005487733,49.05805803,8890.527794
North,Dyno1,43542,8990.783654,0.011992824,107.8248888,8882.958765
North,Game1,43542,8632.209827,0.067308807,581.0237489,8051.186078
North,Game2,43542,8736.622228,0.050131085,437.9763545,8298.645873
South,Game9,43542,9150.864933,0.047062921,430.6664344,8720.198499
North,Game2,43541,8739.266362,0.065942496,576.2890362,8162.977326
North,Game10,43541,8566.899267,0.056425782,483.3939942,8083.505273
South,Board3,43541,8955.738796,0.041676251,373.2416202,8582.497176
West,Prod T,43541,8450.03404,0.010801629,91.27413294,8358.759907
North,Board4,43541,8747.243446,0.094692631,828.299494,7918.943952
West,Game4,43541,9083.430502,0.028351059,257.5248715,8825.905631
North,Dyno1,43541,8910.351077,0.05056067,450.5133243,8459.837753
South,Dyno1,43541,9316.260776,0.063106105,587.9129333,8728.347843
West,Game1,43541,8863.830066,0.05415519,480.0223981,8383.807668
South,Game3,43541,8859.227938,0.061980244,549.0971052,8310.130833
West,Game4,43541,8639.599605,0.093229105,805.4621364,7834.137469
South,Board3,43541,9153.294289,0.084052229,769.3547834,8383.939506
West,Game2,43541,8631.185622,0.078079605,673.9195669,7957.266055
North,Game8,43541,8505.514798,0.028152258,239.4494479,8266.06535
South,Board4,43541,9092.69699,0.02914602,265.015926,8827.681064
North,Dyno2,43541,9348.716674,0.084966956,794.3319986,8554.384675
South,Game6,43541,9109.519337,0.077669963,707.5360341,8401.983303
North,Dyno1,43541,8631.714569,0.080910554,698.3968098,7933.317759
North,Game5,43541,8882.987347,0.088724859,788.1417973,8094.84555
North,Game9,43541,9073.991583,0.06608909,599.6918462,8474.299737
North,Game1,43541,8999.256526,0.063964932,575.6368319,8423.619694
North,Game7,43541,8876.263036,0.026120648,231.853742,8644.409294
North,Board5,43541,8506.701506,0.037559021,319.5033773,8187.198129
North,Game9,43541,8925.085403,0.065603432,585.5162369,8339.569166
South,Game8,43541,9543.066346,0.018854119,179.9261058,9363.14024
North,Dyno2,43541,9113.969623,0.016578834,151.0989886,8962.870634
East,Game3,43541,8223.446584,0.093077377,765.4168382,7458.029746
North,Dyno5,43541,8804.05345,0.050803775,447.2791541,8356.774296
North,Board2,43541,8786.593874,0.015716614,138.0955037,8648.49837
North,Board3,43541,8503.042631,0.039248787,333.7341073,8169.308524
North,Game6,43541,8559.312672,0.070862234,606.5320155,7952.780657
North,Game9,43541,9166.759365,0.004004943,36.7123499,9130.047015
North,Board2,43541,8809.297825,0.067577798,595.3129498,8213.984875
North,Prod T,43541,8709.535931,0.036631392,319.0424285,8390.493503
North,Game8,43541,9054.967235,0.059131686,535.4354778,8519.531757
North,Dyno1,43541,8622.806256,0.036311268,313.105033,8309.701223
North,Game3,43541,8652.675314,0.094297859,815.9287558,7836.746558
South,Game7,43541,9044.472618,0.098368805,889.6939638,8154.778654
North,Prod T,43541,8698.378396,0.057087681,496.570253,8201.808143
North,Game9,43541,8931.174792,0.000500046,4.465999,8926.708793
East,Board3,43541,8406.339931,0.089912743,755.837079,7650.502852
North,Game7,43541,9028.468137,0.050522318,456.1391384,8572.328999
North,Game1,43541,8553.462791,0.02417133,206.7485734,8346.714218
North,Game7,43541,9140.764572,0.035251035,322.221411,8818.543161
North,Board3,43541,8548.14655,0.025345169,216.6542205,8331.492329
East,Game4,43541,8041.812468,0.007862854,63.2315976,7978.58087
North,Game4,43541,8825.881211,0.036736605,324.2329091,8501.648302
West,Game9,43541,8719.7721,0.09894727,862.7976462,7856.974454
East,Game4,43541,8053.826115,0.042394485,341.4378138,7712.388301
North,Game7,43541,8881.388219,0.076505782,679.4775532,8201.910666
North,Game4,43541,8958.150738,0.096815039,867.2837109,8090.867027
South,Game4,43541,9346.05274,0.053878457,503.5508988,8842.501841
West,Game1,43541,8952.261803,0.091888087,822.6062117,8129.655591
North,Dyno4,43541,8793.671616,0.019293319,169.6591111,8624.012505
East,Prod T,43541,8400.513306,0.037882234,318.2302076,8082.283098
North,Dyno2,43541,9002.069477,0.002486392,22.38267027,8979.686807
North,Game7,43541,8549.775702,0.003968721,33.93167755,8515.844024
West,Game8,43541,8187.098112,0.094612125,774.5987462,7412.499366
North,Game3,43541,8833.727963,0.070561689,623.3227658,8210.405197
North,Board2,43541,9042.752901,0.006449976,58.3255382,8984.427363
North,Game6,43541,8972.780502,0.033189737,297.8042253,8674.976277
West,Game9,43541,8749.240769,0.048139355,421.1828113,8328.057958
West,Game4,43541,8840.078026,0.026517335,234.4153109,8605.662715
North,Game8,43541,9110.992621,0.091179685,830.7374363,8280.255185
North,Game3,43541,8760.078065,0.036994111,324.071302,8436.006763
South,Board2,43541,8807.092832,0.048752975,429.3719748,8377.720857
North,Board5,43541,8554.373795,0.075502604,645.8774963,7908.496299
South,Board2,43541,8956.682367,0.038924315,348.6327226,8608.049644
West,Board3,43541,8268.763906,0.076801531,635.0537243,7633.710182
North,Board3,43541,9325.828846,0.058018192,541.0677329,8784.761113
South,Game6,43541,8985.158691,0.096084892,863.3379994,8121.820692
North,Game10,43541,8698.434712,0.031056803,270.1455712,8428.289141
North,Game5,43541,9020.715536,0.080963537,730.3490345,8290.366502
North,Board4,43541,8520.756685,0.058370583,497.3615334,8023.395152
South,Game1,43541,8759.347553,0.090747834,794.8918179,7964.455735
South,Game3,43541,9188.361058,0.002768362,25.43670602,9162.924352
South,Game7,43541,8963.993272,0.074120197,664.4129504,8299.580322
West,Game7,43541,8592.035192,0.063487367,545.485689,8046.549503
North,Prod T,43541,8584.584165,0.053708014,461.0609677,8123.523197
West,Board3,43541,8970.024405,0.037014117,332.0175339,8638.006871
North,Board4,43541,8973.210811,0.095396054,856.0089065,8117.201904
South,Board5,43541,9173.114067,0.065187353,597.9710213,8575.143046
South,Dyno4,43541,8943.73836,0.021760072,194.6163932,8749.121967
North,Prod T,43541,8696.605147,0.002217801,19.28733879,8677.317808
North,Game6,43541,8737.714521,0.076809448,671.13903,8066.575491
North,Game6,43541,8539.694737,0.081752892,698.1447416,7841.549995
North,Game3,43541,8830.865418,0.086204444,761.2598449,8069.605573
West,Board4,43541,8647.195264,0.089423039,773.258482,7873.936782
East,Game1,43541,8433.308408,0.018553429,156.4667857,8276.841622
South,Dyno5,43541,8896.529386,0.072904756,648.5993021,8247.930084
West,Dyno4,43541,8802.228716,0.007904777,69.57965339,8732.649063
North,Prod T,43541,8536.707178,0.007325779,62.53802645,8474.169152
South,Game3,43541,9200.028406,0.083622424,769.3286791,8430.699727
North,Game10,43541,8921.566494,0.000302546,2.699183666,8918.86731
South,Board1,43541,9156.00432,0.063089924,577.6516136,8578.352706
North,Dyno5,43541,9007.562753,0.038119195,343.3610418,8664.201711
South,Game6,43541,8913.713597,0.047933695,427.2672266,8486.44637
North,Board4,43541,9425.368862,0.094546355,891.1342706,8534.234591
South,Board4,43541,8910.870431,0.022223925,198.0345145,8712.835917
East,Game6,43541,8161.610902,0.032602699,266.0905474,7895.520355
South,Game2,43541,9497.330915,0.062208102,590.8109263,8906.519989
South,Game7,43541,9055.544036,0.040951353,370.8367829,8684.707253
South,Game5,43541,8826.190427,0.031456384,277.6400357,8548.550391
